## begin version 0.98 source file header             
## generated at 38
## from output of MCNPX case mctal, described as:   
## mcnpx      2.6.0  01/20/19 16:04:13   41   40000000  5009152019712
##  allph cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.2408e+14 p/pulse and  1.300 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error        Peak Flux                Pulse Time      FWHM pulse width      RMS pulse width
##    E             l          f(E)         s(E)         f(l)         s(l)           pf(E)                    pt(E)           fwhm                  rms
##    eV        Angstroms      n/sterad/pulse/eV         n/sterad/pulse/Angstrom     n/sterad/pulse/Angstrom  us              us                    us
##
  4.7315e-02   1.3148e+00   1.0615e+13   3.2972e+10   7.6398e+11   2.3731e+09   3.9771e+11   1.0610e+01   1.2563e+01   1.1787e+02
  5.3088e-02   1.2413e+00   8.4510e+12   2.8619e+10   7.2289e+11   2.4480e+09   3.5396e+11   1.0610e+01   1.1408e+01   1.1400e+02
  5.9566e-02   1.1718e+00   6.8488e+12   2.4942e+10   6.9627e+11   2.5357e+09   3.2039e+11   9.4563e+00   1.1005e+01   1.0833e+02
  6.6834e-02   1.1063e+00   5.6670e+12   2.2214e+10   6.8472e+11   2.6841e+09   3.0621e+11   8.4279e+00   9.8444e+00   1.0450e+02
  7.4989e-02   1.0444e+00   4.7012e+12   1.9590e+10   6.7511e+11   2.8132e+09   2.8207e+11   8.4279e+00   9.3756e+00   9.8609e+01
  8.4140e-02   9.8598e-01   3.9534e+12   1.7708e+10   6.7474e+11   3.0222e+09   2.5948e+11   8.4279e+00   9.1182e+00   8.9465e+01
  9.4406e-02   9.3082e-01   3.4152e+12   1.5938e+10   6.9276e+11   3.2330e+09   2.5354e+11   7.5114e+00   8.5898e+00   8.3644e+01
  1.0593e-01   8.7875e-01   2.9823e+12   1.4725e+10   7.1897e+11   3.5499e+09   2.3960e+11   6.6945e+00   8.3318e+00   7.3327e+01
  1.1885e-01   8.2959e-01   2.6396e+12   1.3497e+10   7.5631e+11   3.8673e+09   2.4108e+11   7.5114e+00   7.5867e+00   6.2933e+01
  1.3335e-01   7.8319e-01   2.3457e+12   1.2462e+10   7.9880e+11   4.2437e+09   2.3170e+11   7.5114e+00   7.5055e+00   5.2026e+01
  1.4962e-01   7.3938e-01   2.0784e+12   1.1547e+10   8.4117e+11   4.6735e+09   2.2404e+11   5.9665e+00   6.9850e+00   4.3294e+01
  1.6788e-01   6.9802e-01   1.8173e+12   1.0328e+10   8.7416e+11   4.9679e+09   2.1580e+11   5.9665e+00   6.4237e+00   3.1903e+01
  1.8836e-01   6.5897e-01   1.5664e+12   9.0971e+09   8.9551e+11   5.2007e+09   2.0072e+11   5.3176e+00   5.9490e+00   2.5856e+01
  2.1135e-01   6.2211e-01   1.3453e+12   8.3110e+09   9.1407e+11   5.6470e+09   1.8012e+11   5.3176e+00   5.8671e+00   1.8002e+01
  2.3714e-01   5.8731e-01   1.1174e+12   7.3479e+09   9.0231e+11   5.9337e+09   1.6228e+11   4.7394e+00   5.3971e+00   1.0475e+01
  2.6607e-01   5.5445e-01   9.6026e+11   6.5399e+09   9.2162e+11   6.2768e+09   1.5656e+11   4.7394e+00   4.8380e+00   8.1312e+00
  2.9854e-01   5.2344e-01   8.4781e+11   5.7805e+09   9.6708e+11   6.5938e+09   1.4470e+11   3.7646e+00   4.5482e+00   5.5705e+00
  3.3497e-01   4.9416e-01   7.6442e+11   5.2893e+09   1.0363e+12   7.1707e+09   1.3135e+11   3.7646e+00   4.5755e+00   4.3996e+00
  3.7584e-01   4.6652e-01   6.8760e+11   4.5838e+09   1.1079e+12   7.3857e+09   1.2658e+11   3.3552e+00   4.2002e+00   3.8835e+00
  4.2170e-01   4.4042e-01   6.1282e+11   3.6160e+09   1.1735e+12   6.9246e+09   1.1978e+11   3.3552e+00   4.0687e+00   3.5656e+00
  4.7315e-01   4.1578e-01   6.3968e+11   3.0815e+09   1.4559e+12   7.0133e+09   1.2577e+11   3.7646e+00   4.0579e+00   3.4452e+00
  5.3088e-01   3.9252e-01   5.7378e+11   2.7797e+09   1.5521e+12   7.5190e+09   1.1959e+11   3.3552e+00   3.8250e+00   3.2952e+00
  5.9566e-01   3.7057e-01   5.1851e+11   2.4766e+09   1.6669e+12   7.9618e+09   1.1553e+11   3.3552e+00   3.5714e+00   3.0233e+00
  6.6834e-01   3.4984e-01   4.6132e+11   2.2161e+09   1.7626e+12   8.4673e+09   1.0856e+11   2.6651e+00   3.3745e+00   2.8179e+00
  7.4989e-01   3.3027e-01   4.0878e+11   1.9721e+09   1.8563e+12   8.9558e+09   1.0366e+11   2.6651e+00   3.1522e+00   2.6763e+00
  8.4140e-01   3.1179e-01   3.6456e+11   1.7470e+09   1.9676e+12   9.4287e+09   9.4944e+10   2.6651e+00   3.0503e+00   2.5647e+00
  9.4406e-01   2.9435e-01   3.2500e+11   1.5691e+09   2.0847e+12   1.0065e+10   9.0315e+10   2.6651e+00   2.8582e+00   2.3673e+00
  1.0593e+00   2.7789e-01   2.9252e+11   1.4087e+09   2.2300e+12   1.0740e+10   8.8250e+10   2.3753e+00   2.6886e+00   2.2339e+00
  1.1885e+00   2.6234e-01   2.5927e+11   1.2540e+09   2.3492e+12   1.1362e+10   8.2062e+10   2.3753e+00   2.5198e+00   2.1644e+00
  1.3335e+00   2.4767e-01   2.3326e+11   1.1126e+09   2.5119e+12   1.1981e+10   7.8480e+10   2.3753e+00   2.3899e+00   2.0343e+00
  1.4962e+00   2.3381e-01   2.0787e+11   1.0156e+09   2.6604e+12   1.2998e+10   7.4291e+10   1.8868e+00   2.2067e+00   1.8972e+00
  1.6788e+00   2.2073e-01   1.8630e+11   8.8260e+08   2.8339e+12   1.3425e+10   7.0485e+10   1.8868e+00   2.1391e+00   1.7824e+00
  1.8836e+00   2.0838e-01   1.6360e+11   7.7960e+08   2.9576e+12   1.4094e+10   6.3804e+10   1.4987e+00   2.0263e+00   1.7214e+00
  2.1135e+00   1.9673e-01   1.4954e+11   7.2439e+08   3.2130e+12   1.5565e+10   6.3002e+10   1.6816e+00   1.8659e+00   1.6036e+00
  2.3714e+00   1.8572e-01   1.3312e+11   6.3289e+08   3.3994e+12   1.6162e+10   6.2284e+10   1.6816e+00   1.7204e+00   1.5424e+00
  2.6607e+00   1.7533e-01   1.1882e+11   6.0018e+08   3.6061e+12   1.8216e+10   5.5173e+10   1.4987e+00   1.6950e+00   1.4741e+00
  2.9854e+00   1.6553e-01   1.0588e+11   4.9963e+08   3.8193e+12   1.8022e+10   5.2869e+10   1.3357e+00   1.5810e+00   1.3799e+00
  3.3497e+00   1.5627e-01   9.4312e+10   4.4697e+08   4.0433e+12   1.9162e+10   5.0557e+10   1.3357e+00   1.4850e+00   1.2933e+00
  3.7584e+00   1.4753e-01   8.4370e+10   4.4122e+08   4.2988e+12   2.2481e+10   4.7782e+10   1.3357e+00   1.3995e+00   1.2390e+00
  4.2170e+00   1.3927e-01   7.5897e+10   3.5863e+08   4.5961e+12   2.1717e+10   4.5685e+10   1.1905e+00   1.3172e+00   1.1874e+00
  4.7315e+00   1.3148e-01   6.7703e+10   3.2291e+08   4.8727e+12   2.3241e+10   4.2007e+10   1.1905e+00   1.2737e+00   1.1121e+00
  5.3088e+00   1.2413e-01   6.0068e+10   3.3132e+08   5.1381e+12   2.8341e+10   3.9576e+10   1.0610e+00   1.1987e+00   1.0594e+00
  5.9566e+00   1.1718e-01   5.3804e+10   2.5594e+08   5.4699e+12   2.6019e+10   3.7619e+10   1.0610e+00   1.1203e+00   9.9027e-01
  6.6834e+00   1.1063e-01   4.8280e+10   2.2880e+08   5.8335e+12   2.7645e+10   3.5446e+10   9.4563e-01   1.0808e+00   9.4521e-01
  7.4989e+00   1.0444e-01   4.2907e+10   2.0347e+08   6.1616e+12   2.9219e+10   3.3930e+10   9.4563e-01   9.9905e-01   8.9730e-01
  8.4140e+00   9.8598e-02   3.7792e+10   1.7960e+08   6.4500e+12   3.0652e+10   3.1062e+10   8.4279e-01   9.5943e-01   8.4852e-01
  9.4406e+00   9.3082e-02   3.4106e+10   1.5927e+08   6.9183e+12   3.2308e+10   3.0324e+10   8.4279e-01   8.8935e-01   8.0003e-01
  1.0593e+01   8.7875e-02   3.0603e+10   1.4356e+08   7.3779e+12   3.4610e+10   2.8897e+10   7.5114e-01   8.3031e-01   7.6471e-01
  1.1885e+01   8.2959e-02   2.7122e+10   1.2664e+08   7.7710e+12   3.6286e+10   2.6501e+10   7.5114e-01   8.0643e-01   7.4095e-01
  1.3335e+01   7.8319e-02   2.4224e+10   1.1323e+08   8.2492e+12   3.8560e+10   2.5179e+10   7.5114e-01   7.5686e-01   6.8316e-01
  1.4962e+01   7.3938e-02   2.1743e+10   1.0196e+08   8.7999e+12   4.1268e+10   2.3714e+10   6.6945e-01   7.1715e-01   6.5838e-01
  1.6788e+01   6.9802e-02   1.9499e+10   9.0840e+07   9.3795e+12   4.3696e+10   2.2631e+10   6.6945e-01   6.7626e-01   6.1809e-01
  1.8836e+01   6.5897e-02   1.7096e+10   7.9670e+07   9.7737e+12   4.5547e+10   2.0373e+10   6.6945e-01   6.5851e-01   5.8746e-01
  2.1135e+01   6.2211e-02   1.5361e+10   7.1552e+07   1.0437e+13   4.8617e+10   1.9350e+10   5.9665e-01   6.2202e-01   5.6320e-01
  2.3714e+01   5.8731e-02   1.3906e+10   6.5094e+07   1.1230e+13   5.2566e+10   1.8855e+10   5.3176e-01   5.8687e-01   5.2789e-01
  2.6607e+01   5.5445e-02   1.2354e+10   5.7808e+07   1.1857e+13   5.5482e+10   1.8026e+10   5.3176e-01   5.4069e-01   5.0126e-01
  2.9854e+01   5.2344e-02   1.1037e+10   5.1447e+07   1.2589e+13   5.8685e+10   1.7118e+10   4.7394e-01   5.1430e-01   4.6419e-01
  3.3497e+01   4.9416e-02   9.8378e+09   4.5742e+07   1.3337e+13   6.2012e+10   1.5767e+10   4.7394e-01   4.8883e-01   4.5076e-01
  3.7584e+01   4.6652e-02   8.7466e+09   4.0981e+07   1.4093e+13   6.6031e+10   1.5014e+10   4.7394e-01   4.5527e-01   4.3009e-01
  4.2170e+01   4.4042e-02   7.8732e+09   3.6867e+07   1.5077e+13   7.0600e+10   1.3957e+10   4.2240e-01   4.3995e-01   4.0142e-01
  4.7315e+01   4.1578e-02   6.9321e+09   3.2608e+07   1.5777e+13   7.4215e+10   1.2987e+10   4.2240e-01   4.1773e-01   3.8635e-01
  5.3088e+01   3.9252e-02   6.2018e+09   2.9195e+07   1.6776e+13   7.8971e+10   1.2266e+10   3.7646e-01   3.9042e-01   3.5847e-01
  5.9566e+01   3.7057e-02   5.5917e+09   2.6219e+07   1.7976e+13   8.4292e+10   1.1879e+10   3.7646e-01   3.6992e-01   3.5156e-01
  6.6834e+01   3.4984e-02   4.9528e+09   2.3311e+07   1.8924e+13   8.9070e+10   1.1135e+10   3.3552e-01   3.5400e-01   3.2469e-01
  7.4989e+01   3.3027e-02   4.4438e+09   2.0884e+07   2.0180e+13   9.4835e+10   1.0637e+10   2.9903e-01   3.3028e-01   3.0516e-01
  8.4140e+01   3.1179e-02   3.9215e+09   1.8525e+07   2.1165e+13   9.9985e+10   9.8547e+09   3.3552e-01   3.1364e-01   2.9486e-01
  9.4406e+01   2.9435e-02   3.5167e+09   1.6582e+07   2.2558e+13   1.0636e+11   9.3559e+09   2.9903e-01   2.9347e-01   2.7271e-01




## section1end
