## begin version 0.98 source file header             
## generated at 20
## from output of MCNPX case mctal, described as:   
## mcnpx      2.6.0  01/20/19 16:04:13   41   40000000  5009152019712
##  allph cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.2408e+14 p/pulse and  1.300 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error        Peak Flux                Pulse Time      FWHM pulse width      RMS pulse width
##    E             l          f(E)         s(E)         f(l)         s(l)           pf(E)                    pt(E)           fwhm                  rms
##    eV        Angstroms      n/sterad/pulse/eV         n/sterad/pulse/Angstrom     n/sterad/pulse/Angstrom  us              us                    us
##
  1.6788e+00   2.2073e-01   9.8068e+10   6.3620e+08   1.4917e+12   9.6773e+09   3.5255e+10   1.8868e+00   2.2756e+00   1.7043e+00
  1.8836e+00   2.0838e-01   8.6510e+10   5.5863e+08   1.5640e+12   1.0099e+10   3.2108e+10   1.6816e+00   2.1946e+00   1.6338e+00
  2.1135e+00   1.9673e-01   7.7857e+10   5.0120e+08   1.6729e+12   1.0769e+10   3.0313e+10   1.4987e+00   2.0526e+00   1.6424e+00
  2.3714e+00   1.8572e-01   6.8829e+10   4.4742e+08   1.7577e+12   1.1426e+10   2.8807e+10   1.4987e+00   1.9586e+00   1.4607e+00
  2.6607e+00   1.7533e-01   6.0475e+10   3.9103e+08   1.8354e+12   1.1868e+10   2.7314e+10   1.3357e+00   1.8003e+00   1.3935e+00
  2.9854e+00   1.6553e-01   5.4754e+10   4.4405e+08   1.9751e+12   1.6017e+10   2.6930e+10   1.3357e+00   1.6290e+00   1.2758e+00
  3.3497e+00   1.5627e-01   4.8985e+10   3.2031e+08   2.1000e+12   1.3732e+10   2.5315e+10   1.3357e+00   1.5251e+00   1.2558e+00
  3.7584e+00   1.4753e-01   4.3770e+10   2.8397e+08   2.2302e+12   1.4469e+10   2.2538e+10   1.3357e+00   1.5603e+00   1.1634e+00
  4.2170e+00   1.3927e-01   3.8766e+10   2.5248e+08   2.3476e+12   1.5290e+10   2.2376e+10   1.1905e+00   1.3981e+00   1.0884e+00
  4.7315e+00   1.3148e-01   3.4959e+10   2.2816e+08   2.5161e+12   1.6421e+10   2.0493e+10   1.1905e+00   1.3820e+00   1.0883e+00
  5.3088e+00   1.2413e-01   3.0940e+10   2.0277e+08   2.6466e+12   1.7344e+10   1.9444e+10   1.0610e+00   1.3135e+00   1.0229e+00
  5.9566e+00   1.1718e-01   2.7582e+10   1.8001e+08   2.8041e+12   1.8300e+10   1.8150e+10   1.1905e+00   1.2113e+00   9.4901e-01
  6.6834e+00   1.1063e-01   2.4390e+10   1.6120e+08   2.9469e+12   1.9478e+10   1.6897e+10   9.4563e-01   1.1852e+00   9.3936e-01
  7.4989e+00   1.0444e-01   2.1840e+10   1.4407e+08   3.1363e+12   2.0689e+10   1.6329e+10   9.4563e-01   1.0837e+00   8.3810e-01
  8.4140e+00   9.8598e-02   1.9478e+10   1.2868e+08   3.3244e+12   2.1962e+10   1.4759e+10   8.4279e-01   1.0732e+00   8.0835e-01
  9.4406e+00   9.3082e-02   1.7429e+10   1.1188e+08   3.5355e+12   2.2694e+10   1.4395e+10   8.4279e-01   9.7982e-01   7.6808e-01
  1.0593e+01   8.7875e-02   1.5475e+10   9.9305e+07   3.7308e+12   2.3941e+10   1.3380e+10   6.6945e-01   9.5322e-01   7.1792e-01
  1.1885e+01   8.2959e-02   1.3846e+10   8.8768e+07   3.9674e+12   2.5434e+10   1.3113e+10   7.5114e-01   8.4381e-01   6.7815e-01
  1.3335e+01   7.8319e-02   1.2193e+10   7.8295e+07   4.1523e+12   2.6662e+10   1.1960e+10   7.5114e-01   8.3284e-01   6.4082e-01
