## begin version 0.98 source file header             
## generated at 20## from output of MCNPX case mctal, described as:   
## mcnpx      2.6.0  01/20/19 16:04:13   41   40000000  5009152019712
##  allph cylindrical para hydrogen moderator                                      
## Pulse shapes are as calculated with current tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.2408e+14 p/pulse and  1.300 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/sterad/pulse/eV         n/sterad/pulse/Angstrom  
##
  3.7646e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  4.2240e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  4.7394e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  5.3176e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  5.9665e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  6.6945e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  7.5114e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  8.4279e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  9.4563e+05   4.7315e-04   0.0000e+00   0.0000e+00 
  1.0610e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  1.1905e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  1.3357e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  1.4987e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  1.6816e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  1.8868e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  2.1170e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  2.3753e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  2.6651e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  2.9903e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  3.3552e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  3.7646e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  4.2240e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  4.7394e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  5.3176e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  5.9665e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  6.6945e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  7.5114e+06   4.7315e-04   0.0000e+00   0.0000e+00 
  8.4279e+06   4.7315e-04   0.0000e+00   0.0000e+00 


  5.0000e-02   5.3088e-04   0.0000e+00   0.0000e+00 
  1.0610e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.1905e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.3357e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.4987e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.6816e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.8868e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  2.1170e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  2.3753e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  2.6651e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  2.9903e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  3.3552e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  3.7646e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  4.2240e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  4.7394e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  5.3176e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  5.9665e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  6.6945e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  7.5114e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  8.4279e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  9.4563e-01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.0610e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  1.1905e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  1.3357e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  1.4987e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  1.6816e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  1.8868e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  2.1170e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  2.3753e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  2.6651e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  2.9903e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  3.3552e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  3.7646e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  4.2240e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  4.7394e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  5.3176e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  5.9665e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  6.6945e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  7.5114e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  8.4279e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  9.4563e+00   5.3088e-04   0.0000e+00   0.0000e+00 
  1.0610e+01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.1905e+01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.3357e+01   5.3088e-04   0.0000e+00   0.0000e+00 
  1.4987e+01   5.3088e-04   1.6218e+07   6.9753e+06 
  1.6816e+01   5.3088e-04   1.9662e+09   6.0225e+08 
  1.8868e+01   5.3088e-04   4.2655e+09   1.3172e+09 
  2.1170e+01   5.3088e-04   2.0336e+10   6.5237e+09 
  2.3753e+01   5.3088e-04   2.2825e+10   6.0418e+09 
  2.6651e+01   5.3088e-04   2.3666e+10   5.7675e+09 
  2.9903e+01   5.3088e-04   5.4810e+10   9.0656e+09 
  3.3552e+01   5.3088e-04   6.4324e+10   9.2948e+09 
  3.7646e+01   5.3088e-04   9.3319e+10   1.0526e+10 
  4.2240e+01   5.3088e-04   1.2663e+11   1.1675e+10 
  4.7394e+01   5.3088e-04   1.5498e+11   1.2026e+10 
  5.3176e+01   5.3088e-04   1.6953e+11   1.1782e+10 
  5.9665e+01   5.3088e-04   1.8616e+11   1.1300e+10 
  6.6945e+01   5.3088e-04   2.3489e+11   1.2026e+10 
  7.5114e+01   5.3088e-04   2.5305e+11   1.1564e+10 
  8.4279e+01   5.3088e-04   3.1255e+11   1.2127e+10 
  9.4563e+01   5.3088e-04   3.0660e+11   1.0976e+10 
  1.0610e+02   5.3088e-04   3.5670e+11   1.0986e+10 
  1.1905e+02   5.3088e-04   3.9267e+11   1.0602e+10 
  1.3357e+02   5.3088e-04   4.1625e+11   1.0115e+10 
  1.4987e+02   5.3088e-04   4.2259e+11   9.3814e+09 
  1.6816e+02   5.3088e-04   4.4681e+11   8.7574e+09 
  1.8868e+02   5.3088e-04   4.6990e+11   8.2232e+09 
  2.1170e+02   5.3088e-04   4.7770e+11   7.5476e+09 
  2.3753e+02   5.3088e-04   4.7316e+11   6.7662e+09 
  2.6651e+02   5.3088e-04   4.7692e+11   6.2476e+09 
  2.9903e+02   5.3088e-04   4.6597e+11   5.4985e+09 
  3.3552e+02   5.3088e-04   4.3656e+11   4.7585e+09 
  3.7646e+02   5.3088e-04   4.0621e+11   4.0621e+09 
  4.2240e+02   5.3088e-04   3.5357e+11   3.3589e+09 
  4.7394e+02   5.3088e-04   2.8844e+11   2.7113e+09 
  5.3176e+02   5.3088e-04   2.0228e+11   2.0835e+09 
  5.9665e+02   5.3088e-04   1.3694e+11   1.5611e+09 
  6.6945e+02   5.3088e-04   9.1431e+10   1.2526e+09 
  7.5114e+02   5.3088e-04   5.3696e+10   8.4840e+08 
  8.4279e+02   5.3088e-04   3.1863e+10   6.2452e+08 
  9.4563e+02   5.3088e-04   1.7726e+10   4.3074e+08 
  1.0610e+03   5.3088e-04   9.4685e+09   3.0299e+08 
  1.1905e+03   5.3088e-04   4.6019e+09   2.0018e+08 
  1.3357e+03   5.3088e-04   1.7770e+09   1.1728e+08 
  1.4987e+03   5.3088e-04   8.2447e+08   7.5192e+07 
  1.6816e+03   5.3088e-04   2.5404e+08   3.6785e+07 
  1.8868e+03   5.3088e-04   1.2167e+08   2.4345e+07 
  2.1170e+03   5.3088e-04   1.3291e+07   6.2598e+06 
  2.3753e+03   5.3088e-04   1.5024e+06   1.5024e+06 
  2.6651e+03   5.3088e-04   2.9490e+06   2.9490e+06 
  2.9903e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  3.3552e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  3.7646e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  4.2240e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  4.7394e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  5.3176e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  5.9665e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  6.6945e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  7.5114e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  8.4279e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  9.4563e+03   5.3088e-04   0.0000e+00   0.0000e+00 
  1.0610e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  1.1905e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  1.3357e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  1.4987e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  1.6816e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  1.8868e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  2.1170e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  2.3753e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  2.6651e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  2.9903e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  3.3552e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  3.7646e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  4.2240e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  4.7394e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  5.3176e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  5.9665e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  6.6945e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  7.5114e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  8.4279e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  9.4563e+04   5.3088e-04   0.0000e+00   0.0000e+00 
  1.0610e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  1.1905e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  1.3357e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  1.4987e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  1.6816e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  1.8868e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  2.1170e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  2.3753e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  2.6651e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  2.9903e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  3.3552e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  3.7646e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  4.2240e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  4.7394e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  5.3176e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  5.9665e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  6.6945e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  7.5114e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  8.4279e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  9.4563e+05   5.3088e-04   0.0000e+00   0.0000e+00 
  1.0610e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  1.1905e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  1.3357e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  1.4987e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  1.6816e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  1.8868e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  2.1170e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  2.3753e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  2.6651e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  2.9903e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  3.3552e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  3.7646e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  4.2240e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  4.7394e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  5.3176e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  5.9665e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  6.6945e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  7.5114e+06   5.3088e-04   0.0000e+00   0.0000e+00 
  8.4279e+06   5.3088e-04   0.0000e+00   0.0000e+00 


  5.0000e-02   5.9566e-04   0.0000e+00   0.0000e+00 
  1.0610e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.1905e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.3357e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.4987e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.6816e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.8868e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  2.1170e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  2.3753e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  2.6651e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  2.9903e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  3.3552e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  3.7646e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  4.2240e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  4.7394e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  5.3176e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  5.9665e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  6.6945e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  7.5114e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  8.4279e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  9.4563e-01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.0610e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  1.1905e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  1.3357e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  1.4987e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  1.6816e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  1.8868e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  2.1170e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  2.3753e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  2.6651e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  2.9903e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  3.3552e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  3.7646e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  4.2240e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  4.7394e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  5.3176e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  5.9665e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  6.6945e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  7.5114e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  8.4279e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  9.4563e+00   5.9566e-04   0.0000e+00   0.0000e+00 
  1.0610e+01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.1905e+01   5.9566e-04   0.0000e+00   0.0000e+00 
  1.3357e+01   5.9566e-04   5.8371e+05   3.3989e+05 
  1.4987e+01   5.9566e-04   6.1480e+08   3.3015e+08 
  1.6816e+01   5.9566e-04   3.2225e+09   7.0604e+08 
  1.8868e+01   5.9566e-04   1.0782e+10   3.8309e+09 
  2.1170e+01   5.9566e-04   1.7889e+10   5.3202e+09 
  2.3753e+01   5.9566e-04   2.4733e+10   6.1240e+09 
  2.6651e+01   5.9566e-04   4.5210e+10   8.1831e+09 
  2.9903e+01   5.9566e-04   6.7158e+10   9.2879e+09 
  3.3552e+01   5.9566e-04   8.7071e+10   1.0274e+10 
  3.7646e+01   5.9566e-04   1.1219e+11   1.1006e+10 
  4.2240e+01   5.9566e-04   1.1583e+11   1.0424e+10 
  4.7394e+01   5.9566e-04   1.4973e+11   1.1275e+10 
  5.3176e+01   5.9566e-04   2.0119e+11   1.2313e+10 
  5.9665e+01   5.9566e-04   2.2499e+11   1.1925e+10 
  6.6945e+01   5.9566e-04   2.6487e+11   1.2105e+10 
  7.5114e+01   5.9566e-04   2.7022e+11   1.1349e+10 
  8.4279e+01   5.9566e-04   3.0762e+11   1.1320e+10 
  9.4563e+01   5.9566e-04   3.5003e+11   1.1166e+10 
  1.0610e+02   5.9566e-04   3.5982e+11   1.0363e+10 
  1.1905e+02   5.9566e-04   3.9443e+11   1.0097e+10 
  1.3357e+02   5.9566e-04   4.4097e+11   9.8335e+09 
  1.4987e+02   5.9566e-04   4.5720e+11   9.1897e+09 
  1.6816e+02   5.9566e-04   4.9134e+11   8.7950e+09 
  1.8868e+02   5.9566e-04   4.8534e+11   7.8626e+09 
  2.1170e+02   5.9566e-04   5.1845e+11   7.3620e+09 
  2.3753e+02   5.9566e-04   5.1187e+11   6.6543e+09 
  2.6651e+02   5.9566e-04   5.0797e+11   5.9940e+09 
  2.9903e+02   5.9566e-04   4.9074e+11   5.3000e+09 
  3.3552e+02   5.9566e-04   4.5403e+11   4.5403e+09 
  3.7646e+02   5.9566e-04   4.1563e+11   3.8653e+09 
  4.2240e+02   5.9566e-04   3.6447e+11   3.2438e+09 
  4.7394e+02   5.9566e-04   2.8410e+11   2.5853e+09 
  5.3176e+02   5.9566e-04   1.9737e+11   1.9539e+09 
  5.9665e+02   5.9566e-04   1.2860e+11   1.4532e+09 
  6.6945e+02   5.9566e-04   8.4818e+10   1.1111e+09 
  7.5114e+02   5.9566e-04   5.2563e+10   8.0947e+08 
  8.4279e+02   5.9566e-04   3.0652e+10   5.9158e+08 
  9.4563e+02   5.9566e-04   1.7307e+10   4.1882e+08 
  1.0610e+03   5.9566e-04   9.1992e+09   2.8978e+08 
  1.1905e+03   5.9566e-04   4.1669e+09   1.7834e+08 
  1.3357e+03   5.9566e-04   2.1373e+09   1.1990e+08 
  1.4987e+03   5.9566e-04   7.1683e+08   6.2723e+07 
  1.6816e+03   5.9566e-04   3.2404e+08   4.0214e+07 
  1.8868e+03   5.9566e-04   1.0146e+08   2.1318e+07 
  2.1170e+03   5.9566e-04   4.0547e+07   1.6422e+07 
  2.3753e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  2.6651e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  2.9903e+03   5.9566e-04   4.9016e+06   4.9016e+06 
  3.3552e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  3.7646e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  4.2240e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  4.7394e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  5.3176e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  5.9665e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  6.6945e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  7.5114e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  8.4279e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  9.4563e+03   5.9566e-04   0.0000e+00   0.0000e+00 
  1.0610e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  1.1905e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  1.3357e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  1.4987e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  1.6816e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  1.8868e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  2.1170e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  2.3753e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  2.6651e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  2.9903e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  3.3552e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  3.7646e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  4.2240e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  4.7394e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  5.3176e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  5.9665e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  6.6945e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  7.5114e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  8.4279e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  9.4563e+04   5.9566e-04   0.0000e+00   0.0000e+00 
  1.0610e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  1.1905e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  1.3357e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  1.4987e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  1.6816e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  1.8868e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  2.1170e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  2.3753e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  2.6651e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  2.9903e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  3.3552e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  3.7646e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  4.2240e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  4.7394e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  5.3176e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  5.9665e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  6.6945e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  7.5114e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  8.4279e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  9.4563e+05   5.9566e-04   0.0000e+00   0.0000e+00 
  1.0610e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  1.1905e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  1.3357e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  1.4987e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  1.6816e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  1.8868e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  2.1170e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  2.3753e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  2.6651e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  2.9903e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  3.3552e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  3.7646e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  4.2240e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  4.7394e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  5.3176e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  5.9665e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  6.6945e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  7.5114e+06   5.9566e-04   0.0000e+00   0.0000e+00 
  8.4279e+06   5.9566e-04   0.0000e+00   0.0000e+00 


  5.0000e-02   6.6834e-04   0.0000e+00   0.0000e+00 
  1.0610e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.1905e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.3357e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.4987e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.6816e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.8868e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  2.1170e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  2.3753e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  2.6651e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  2.9903e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  3.3552e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  3.7646e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  4.2240e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  4.7394e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  5.3176e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  5.9665e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  6.6945e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  7.5114e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  8.4279e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  9.4563e-01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.0610e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  1.1905e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  1.3357e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  1.4987e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  1.6816e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  1.8868e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  2.1170e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  2.3753e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  2.6651e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  2.9903e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  3.3552e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  3.7646e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  4.2240e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  4.7394e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  5.3176e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  5.9665e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  6.6945e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  7.5114e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  8.4279e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  9.4563e+00   6.6834e-04   0.0000e+00   0.0000e+00 
  1.0610e+01   6.6834e-04   5.2336e+08   5.2336e+08 
  1.1905e+01   6.6834e-04   0.0000e+00   0.0000e+00 
  1.3357e+01   6.6834e-04   5.8727e+08   3.2981e+08 
  1.4987e+01   6.6834e-04   1.7932e+08   5.8531e+07 
  1.6816e+01   6.6834e-04   3.0909e+09   6.3796e+08 
  1.8868e+01   6.6834e-04   1.6332e+10   4.5926e+09 
  2.1170e+01   6.6834e-04   3.6511e+10   7.3971e+09 
  2.3753e+01   6.6834e-04   4.3380e+10   8.2552e+09 
  2.6651e+01   6.6834e-04   5.7826e+10   8.4310e+09 
  2.9903e+01   6.6834e-04   7.0020e+10   9.1866e+09 
  3.3552e+01   6.6834e-04   1.2711e+11   1.2037e+10 
  3.7646e+01   6.6834e-04   1.2945e+11   1.1081e+10 
